,Price,Seqno,Symbol,time
873,1579,219,APPL,1473412181
874,1579,219,APPL,1473412181
875,1579,219,APPL,1473412181
876,1664,220,APPL,1473412182
877,1664,220,APPL,1473412182
878,1664,220,APPL,1473412182
879,1664,220,APPL,1473412183
880,1673,221,APPL,1473412183
881,1673,221,APPL,1473412183
882,1673,221,APPL,1473412183
883,1673,221,APPL,1473412183
884,1500,222,APPL,1473412184
885,1500,222,APPL,1473412184
886,1500,222,APPL,1473412184
887,1500,222,APPL,1473412185
888,1553,223,APPL,1473412185
889,1553,223,APPL,1473412186
890,1553,223,APPL,1473412186
891,1553,223,APPL,1473412186
892,1543,224,APPL,1473412186
893,1543,224,APPL,1473412186
894,1543,224,APPL,1473412186
895,1543,224,APPL,1473412187
896,1616,225,APPL,1473412187
897,1616,225,APPL,1473412187
898,1616,225,APPL,1473412187
899,1616,225,APPL,1473412187
900,1596,226,APPL,1473412188
901,1596,226,APPL,1473412188
902,1596,226,APPL,1473412189
903,1596,226,APPL,1473412189
904,1687,227,APPL,1473412190
905,1687,227,APPL,1473412190
906,1687,227,APPL,1473412190
907,1687,227,APPL,1473412190
908,1637,228,APPL,1473412190
909,1637,228,APPL,1473412190
910,1637,228,APPL,1473412190
911,1637,228,APPL,1473412191
912,1679,229,APPL,1473412191
913,1679,229,APPL,1473412191
914,1679,229,APPL,1473412191
915,1679,229,APPL,1473412192
916,1643,230,APPL,1473412192
917,1643,230,APPL,1473412192
918,1643,230,APPL,1473412192
919,1643,230,APPL,1473412192
920,1619,231,APPL,1473412193
921,1619,231,APPL,1473412193
922,1619,231,APPL,1473412193
923,1619,231,APPL,1473412194
924,1663,232,APPL,1473412194
925,1663,232,APPL,1473412194
926,1663,232,APPL,1473412194
927,1663,232,APPL,1473412194
928,1687,233,APPL,1473412195
929,1687,233,APPL,1473412195
930,1687,233,APPL,1473412196
931,1687,233,APPL,1473412196
932,1642,234,APPL,1473412196
933,1642,234,APPL,1473412196
934,1642,234,APPL,1473412196
935,1642,234,APPL,1473412197
936,1544,235,APPL,1473412197
937,1544,235,APPL,1473412197
938,1544,235,APPL,1473412197
939,1544,235,APPL,1473412198
940,1569,236,APPL,1473412198
941,1569,236,APPL,1473412199
942,1569,236,APPL,1473412199
943,1569,236,APPL,1473412199
944,1673,237,APPL,1473412199
945,1673,237,APPL,1473412199
946,1673,237,APPL,1473412200
947,1673,237,APPL,1473412200
948,1678,238,APPL,1473412200
949,1678,238,APPL,1473412200
950,1678,238,APPL,1473412200
951,1678,238,APPL,1473412200
952,1659,239,APPL,1473412201
953,1659,239,APPL,1473412201
954,1659,239,APPL,1473412201
955,1659,239,APPL,1473412202
956,1668,240,APPL,1473412202
957,1668,240,APPL,1473412202
958,1668,240,APPL,1473412202
959,1668,240,APPL,1473412202
960,1584,241,APPL,1473412203
961,1584,241,APPL,1473412203
962,1584,241,APPL,1473412203
963,1584,241,APPL,1473412204
964,1665,242,APPL,1473412204
965,1665,242,APPL,1473412204
966,1665,242,APPL,1473412205
967,1665,242,APPL,1473412205
968,1504,243,APPL,1473412205
969,1504,243,APPL,1473412205
970,1504,243,APPL,1473412206
971,1586,244,APPL,1473412206
972,1586,244,APPL,1473412206
973,1586,244,APPL,1473412207
974,1586,244,APPL,1473412207
975,1695,245,APPL,1473412207
976,1695,245,APPL,1473412208
977,1695,245,APPL,1473412208
978,1695,245,APPL,1473412208
979,1542,246,APPL,1473412208
980,1542,246,APPL,1473412208
981,1542,246,APPL,1473412208
982,1542,246,APPL,1473412208
983,1690,247,APPL,1473412209
984,1690,247,APPL,1473412210
985,1690,247,APPL,1473412210
986,1690,247,APPL,1473412210
987,1567,248,APPL,1473412210
988,1567,248,APPL,1473412210
989,1567,248,APPL,1473412210
990,1567,248,APPL,1473412211
991,1674,249,APPL,1473412211
992,1674,249,APPL,1473412212
993,1674,249,APPL,1473412212
994,1674,249,APPL,1473412212
995,1650,250,APPL,1473412212
996,1650,250,APPL,1473412212
997,1650,250,APPL,1473412212
998,1650,250,APPL,1473412213
999,1577,251,APPL,1473412213
1000,1577,251,APPL,1473412213
1001,1577,251,APPL,1473412213
1002,1577,251,APPL,1473412213
1003,1649,252,APPL,1473412214
1004,1649,252,APPL,1473412214
1005,1649,252,APPL,1473412215
1006,1649,252,APPL,1473412215
1007,1556,253,APPL,1473412215
1008,1556,253,APPL,1473412215
1009,1556,253,APPL,1473412215
1010,1556,253,APPL,1473412216
1011,1542,254,APPL,1473412216
1012,1542,254,APPL,1473412216
1013,1542,254,APPL,1473412216
1014,1542,254,APPL,1473412216
1015,1504,255,APPL,1473412217
1016,1504,255,APPL,1473412217
1017,1504,255,APPL,1473412217
1018,1504,255,APPL,1473412218
1019,1673,256,APPL,1473412218
1020,1673,256,APPL,1473412218
1021,1673,256,APPL,1473412218
1022,1673,256,APPL,1473412218
1023,1584,257,APPL,1473412219
1024,1584,257,APPL,1473412219
1025,1584,257,APPL,1473412219
1026,1584,257,APPL,1473412219
1027,1523,258,APPL,1473412220
1028,1523,258,APPL,1473412220
1029,1523,258,APPL,1473412221
1030,1523,258,APPL,1473412221
1031,1686,259,APPL,1473412221
1032,1686,259,APPL,1473412221
1033,1686,259,APPL,1473412221
1034,1686,259,APPL,1473412222
1035,1655,260,APPL,1473412222
1036,1655,260,APPL,1473412222
1037,1655,260,APPL,1473412222
1038,1655,260,APPL,1473412222
1039,1585,261,APPL,1473412223
1040,1585,261,APPL,1473412223
1041,1585,261,APPL,1473412224
1042,1585,261,APPL,1473412224
1043,1677,262,APPL,1473412224
1044,1677,262,APPL,1473412224
1045,1677,262,APPL,1473412225
1046,1677,262,APPL,1473412225
1047,1590,263,APPL,1473412225
1048,1590,263,APPL,1473412225
1049,1590,263,APPL,1473412226
1050,1590,263,APPL,1473412226
1051,1542,264,APPL,1473412226
1052,1542,264,APPL,1473412226
1053,1542,264,APPL,1473412226
1054,1542,264,APPL,1473412227
1055,1602,265,APPL,1473412227
1056,1602,265,APPL,1473412227
1057,1602,265,APPL,1473412227
1058,1602,265,APPL,1473412228
1059,1602,266,APPL,1473412228
1060,1602,266,APPL,1473412229
1061,1602,266,APPL,1473412229
1062,1602,266,APPL,1473412229
1063,1507,267,APPL,1473412229
1064,1507,267,APPL,1473412229
1065,1507,267,APPL,1473412229
1066,1507,267,APPL,1473412229
1067,1585,268,APPL,1473412230
1068,1585,268,APPL,1473412230
1069,1585,268,APPL,1473412230
1070,1585,268,APPL,1473412230
1071,1577,269,APPL,1473412231
1072,1577,269,APPL,1473412231
1073,1577,269,APPL,1473412231
1074,1577,269,APPL,1473412231
1075,1633,270,APPL,1473412232
1076,1633,270,APPL,1473412232
1077,1633,270,APPL,1473412233
1078,1633,270,APPL,1473412233
1079,1610,271,APPL,1473412233
1080,1610,271,APPL,1473412233
1081,1610,271,APPL,1473412233
1082,1610,271,APPL,1473412233
1083,1684,272,APPL,1473412234
1084,1684,272,APPL,1473412234
1085,1684,272,APPL,1473412234
1086,1684,272,APPL,1473412235
1087,1693,273,APPL,1473412235
1088,1693,273,APPL,1473412235
1089,1693,273,APPL,1473412236
1090,1693,273,APPL,1473412236
1091,1575,274,APPL,1473412236
1092,1575,274,APPL,1473412236
1093,1575,274,APPL,1473412237
1094,1575,274,APPL,1473412237
1095,1511,275,APPL,1473412237
1096,1511,275,APPL,1473412237
1097,1511,275,APPL,1473412237
1098,1511,275,APPL,1473412237
1099,1596,276,APPL,1473412238
1100,1596,276,APPL,1473412238
1101,1596,276,APPL,1473412238
1102,1596,276,APPL,1473412239
1103,1629,277,APPL,1473412239
1104,1629,277,APPL,1473412239
1105,1629,277,APPL,1473412239
1106,1629,277,APPL,1473412239
1107,1543,278,APPL,1473412240
1108,1543,278,APPL,1473412241
1109,1543,278,APPL,1473412241
1110,1543,278,APPL,1473412241
1111,1626,279,APPL,1473412241
1112,1626,279,APPL,1473412241
1113,1626,279,APPL,1473412241
1114,1626,279,APPL,1473412241
1115,1504,280,APPL,1473412242
1116,1504,280,APPL,1473412242
1117,1504,280,APPL,1473412242
1118,1504,280,APPL,1473412243
1119,1660,281,APPL,1473412243
1120,1660,281,APPL,1473412244
1121,1660,281,APPL,1473412244
1122,1660,281,APPL,1473412244
1123,1633,282,APPL,1473412244
1124,1633,282,APPL,1473412244
1125,1633,282,APPL,1473412244
1126,1633,282,APPL,1473412245
1127,1596,283,APPL,1473412245
1128,1596,283,APPL,1473412246
1129,1596,283,APPL,1473412246
1130,1565,284,APPL,1473412246
1131,1565,284,APPL,1473412246
1132,1565,284,APPL,1473412246
1133,1565,284,APPL,1473412247
1134,1538,285,APPL,1473412247
1135,1538,285,APPL,1473412247
1136,1538,285,APPL,1473412247
1137,1538,285,APPL,1473412248
1138,1563,286,APPL,1473412248
1139,1563,286,APPL,1473412248
1140,1563,286,APPL,1473412248
1141,1563,286,APPL,1473412248
1142,1591,287,APPL,1473412249
1143,1591,287,APPL,1473412249
1144,1591,287,APPL,1473412249
1145,1591,287,APPL,1473412249
1146,1639,288,APPL,1473412250
1147,1639,288,APPL,1473412250
1148,1639,288,APPL,1473412250
1149,1639,288,APPL,1473412251
1150,1697,289,APPL,1473412251
1151,1697,289,APPL,1473412251
1152,1697,289,APPL,1473412251
1153,1697,289,APPL,1473412252
1154,1590,290,APPL,1473412252
1155,1590,290,APPL,1473412252
1156,1590,290,APPL,1473412252
1157,1590,290,APPL,1473412253
1158,1638,291,APPL,1473412253
1159,1638,291,APPL,1473412253
1160,1638,291,APPL,1473412253
1161,1638,291,APPL,1473412253
1162,1508,292,APPL,1473412254
1163,1508,292,APPL,1473412255
1164,1508,292,APPL,1473412255
1165,1508,292,APPL,1473412255
1166,1627,293,APPL,1473412255
1167,1627,293,APPL,1473412255
1168,1627,293,APPL,1473412256
1169,1627,293,APPL,1473412256
1170,1681,294,APPL,1473412256
1171,1681,294,APPL,1473412256
1172,1681,294,APPL,1473412257
1173,1681,294,APPL,1473412257
1174,1622,295,APPL,1473412257
1175,1622,295,APPL,1473412257
1176,1622,295,APPL,1473412257
1177,1622,295,APPL,1473412258
1178,1596,296,APPL,1473412258
1179,1596,296,APPL,1473412258
1180,1596,296,APPL,1473412258
1181,1596,296,APPL,1473412259
1182,1694,297,APPL,1473412260
1183,1694,297,APPL,1473412260
1184,1694,297,APPL,1473412260
1185,1694,297,APPL,1473412260
1186,1524,298,APPL,1473412260
1187,1524,298,APPL,1473412260
1188,1524,298,APPL,1473412260
1189,1524,298,APPL,1473412261
1190,1558,299,APPL,1473412261
1191,1558,299,APPL,1473412261
1192,1558,299,APPL,1473412261
1193,1558,299,APPL,1473412261
1194,1531,300,APPL,1473412262
1195,1531,300,APPL,1473412262
1196,1531,300,APPL,1473412262
1197,1531,300,APPL,1473412263
1198,1548,301,APPL,1473412263
1199,1548,301,APPL,1473412263
1200,1548,301,APPL,1473412264
1201,1548,301,APPL,1473412264
1202,1556,302,APPL,1473412264
1203,1556,302,APPL,1473412264
1204,1556,302,APPL,1473412264
1205,1556,302,APPL,1473412265
1206,1622,303,APPL,1473412265
1207,1622,303,APPL,1473412265
1208,1622,303,APPL,1473412265
1209,1622,303,APPL,1473412266
1210,1624,304,APPL,1473412266
1211,1624,304,APPL,1473412266
1212,1624,304,APPL,1473412266
1213,1624,304,APPL,1473412267
1214,1500,305,APPL,1473412267
1215,1500,305,APPL,1473412268
1216,1500,305,APPL,1473412268
1217,1500,305,APPL,1473412268
1218,1545,306,APPL,1473412268
1219,1545,306,APPL,1473412268
1220,1545,306,APPL,1473412268
1221,1545,306,APPL,1473412268
1222,1531,307,APPL,1473412269
1223,1531,307,APPL,1473412269
1224,1531,307,APPL,1473412269
1225,1531,307,APPL,1473412270
1226,1528,308,APPL,1473412270
1227,1528,308,APPL,1473412270
1228,1528,308,APPL,1473412271
1229,1528,308,APPL,1473412271
1230,1631,309,APPL,1473412271
1231,1631,309,APPL,1473412271
1232,1631,309,APPL,1473412272
1233,1631,309,APPL,1473412272
1234,1617,310,APPL,1473412272
1235,1617,310,APPL,1473412272
1236,1617,310,APPL,1473412273
1237,1617,310,APPL,1473412273
1238,1583,311,APPL,1473412273
1239,1583,311,APPL,1473412273
1240,1583,311,APPL,1473412273
1241,1583,311,APPL,1473412273
1242,1686,312,APPL,1473412274
1243,1686,312,APPL,1473412274
1244,1686,312,APPL,1473412275
1245,1686,312,APPL,1473412275
1246,1515,313,APPL,1473412275
1247,1515,313,APPL,1473412275
1248,1515,313,APPL,1473412275
1249,1642,314,APPL,1473412276
1250,1642,314,APPL,1473412276
1251,1642,314,APPL,1473412276
1252,1642,314,APPL,1473412276
1253,1564,315,APPL,1473412277
1254,1564,315,APPL,1473412277
1255,1564,315,APPL,1473412277
1256,1564,315,APPL,1473412277
1257,1633,316,APPL,1473412278
1258,1633,316,APPL,1473412278
1259,1633,316,APPL,1473412278
1260,1633,316,APPL,1473412279
1261,1548,317,APPL,1473412279
1262,1548,317,APPL,1473412279
1263,1548,317,APPL,1473412280
1264,1548,317,APPL,1473412280
1265,1578,318,APPL,1473412280
1266,1578,318,APPL,1473412280
1267,1578,318,APPL,1473412280
1268,1578,318,APPL,1473412280
1269,1608,319,APPL,1473412281
1270,1608,319,APPL,1473412281
1271,1608,319,APPL,1473412282
1272,1608,319,APPL,1473412282
1273,1563,320,APPL,1473412282
1274,1563,320,APPL,1473412282
1275,1563,320,APPL,1473412282
1276,1563,320,APPL,1473412283
1277,1575,321,APPL,1473412283
1278,1575,321,APPL,1473412283
1279,1575,321,APPL,1473412283
1280,1575,321,APPL,1473412284
1281,1593,322,APPL,1473412284
1282,1593,322,APPL,1473412284
1283,1593,322,APPL,1473412284
1284,1593,322,APPL,1473412285
1285,1660,323,APPL,1473412285
1286,1660,323,APPL,1473412285
1287,1660,323,APPL,1473412285
1288,1660,323,APPL,1473412286
1289,1648,324,APPL,1473412286
1290,1648,324,APPL,1473412287
1291,1648,324,APPL,1473412287
1292,1648,324,APPL,1473412287
1293,1679,325,APPL,1473412287
1294,1679,325,APPL,1473412287
1295,1679,325,APPL,1473412288
1296,1679,325,APPL,1473412288
1297,1503,326,APPL,1473412288
1298,1503,326,APPL,1473412288
1299,1503,326,APPL,1473412288
1300,1503,326,APPL,1473412289
1301,1547,327,APPL,1473412289
1302,1547,327,APPL,1473412289
1303,1547,327,APPL,1473412289
1304,1547,327,APPL,1473412290
1305,1674,328,APPL,1473412290
1306,1674,328,APPL,1473412290
1307,1674,328,APPL,1473412290
1308,1674,328,APPL,1473412291
1309,1592,329,APPL,1473412291
1310,1592,329,APPL,1473412291
1311,1592,329,APPL,1473412291
1312,1592,329,APPL,1473412291
1313,1519,330,APPL,1473412292
1314,1519,330,APPL,1473412292
1315,1519,330,APPL,1473412292
1316,1519,330,APPL,1473412292
1317,1624,331,APPL,1473412293
1318,1624,331,APPL,1473412293
1319,1624,331,APPL,1473412293
1320,1624,331,APPL,1473412294
1321,1510,332,APPL,1473412294
1322,1510,332,APPL,1473412294
1323,1510,332,APPL,1473412294
1324,1510,332,APPL,1473412294
1325,1650,333,APPL,1473412295
1326,1650,333,APPL,1473412295
1327,1650,333,APPL,1473412295
1328,1650,333,APPL,1473412296
1329,1583,334,APPL,1473412296
1330,1583,334,APPL,1473412296
1331,1583,334,APPL,1473412296
1332,1583,334,APPL,1473412296
1333,1529,335,APPL,1473412297
1334,1529,335,APPL,1473412297
1335,1529,335,APPL,1473412297
1336,1529,335,APPL,1473412297
1337,1598,336,APPL,1473412298
1338,1598,336,APPL,1473412298
1339,1598,336,APPL,1473412298
1340,1598,336,APPL,1473412298
1341,1594,337,APPL,1473412299
1342,1594,337,APPL,1473412299
1343,1594,337,APPL,1473412299
1344,1594,337,APPL,1473412300
1345,1697,338,APPL,1473412300
1346,1697,338,APPL,1473412300
1347,1697,338,APPL,1473412300
1348,1697,338,APPL,1473412300
1349,1520,339,APPL,1473412301
1350,1520,339,APPL,1473412301
1351,1520,339,APPL,1473412301
1352,1520,339,APPL,1473412302
1353,1516,340,APPL,1473412302
1354,1516,340,APPL,1473412302
1355,1516,340,APPL,1473412303
1356,1516,340,APPL,1473412303
1357,1607,341,APPL,1473412303
1358,1607,341,APPL,1473412303
1359,1607,341,APPL,1473412303
1360,1607,341,APPL,1473412304
1361,1657,342,APPL,1473412304
1362,1657,342,APPL,1473412304
1363,1657,342,APPL,1473412304
1364,1657,342,APPL,1473412305
1365,1502,343,APPL,1473412305
1366,1502,343,APPL,1473412305
1367,1502,343,APPL,1473412305
1368,1502,343,APPL,1473412305
1369,1534,344,APPL,1473412306
1370,1534,344,APPL,1473412306
1371,1534,344,APPL,1473412306
1372,1534,344,APPL,1473412307
1373,1525,345,APPL,1473412307
1374,1525,345,APPL,1473412307
1375,1525,345,APPL,1473412307
1376,1525,345,APPL,1473412308
1377,1658,346,APPL,1473412308
1378,1658,346,APPL,1473412308
1379,1658,346,APPL,1473412308
1380,1658,346,APPL,1473412309
1381,1543,347,APPL,1473412309
1382,1543,347,APPL,1473412309
1383,1543,347,APPL,1473412309
1384,1543,347,APPL,1473412309
1385,1567,348,APPL,1473412310
1386,1567,348,APPL,1473412311
1387,1567,348,APPL,1473412311
1388,1567,348,APPL,1473412311
1389,1539,349,APPL,1473412311
1390,1539,349,APPL,1473412311
1391,1539,349,APPL,1473412311
1392,1539,349,APPL,1473412311
1393,1543,350,APPL,1473412312
1394,1543,350,APPL,1473412312
1395,1543,350,APPL,1473412313
1396,1543,350,APPL,1473412313
1397,1500,351,APPL,1473412313
1398,1500,351,APPL,1473412314
1399,1500,351,APPL,1473412314
1400,1500,351,APPL,1473412314
1401,1566,352,APPL,1473412314
1402,1566,352,APPL,1473412314
1403,1566,352,APPL,1473412315
1404,1566,352,APPL,1473412315
1405,1657,353,APPL,1473412315
1406,1657,353,APPL,1473412315
1407,1657,353,APPL,1473412315
1408,1657,353,APPL,1473412316
1409,1570,354,APPL,1473412316
1410,1570,354,APPL,1473412316
1411,1570,354,APPL,1473412317
1412,1570,354,APPL,1473412317
1413,1631,355,APPL,1473412317
1414,1631,355,APPL,1473412317
1415,1631,355,APPL,1473412318
1416,1631,355,APPL,1473412318
1417,1615,356,APPL,1473412318
1418,1615,356,APPL,1473412319
1419,1615,356,APPL,1473412319
1420,1615,356,APPL,1473412319
1421,1643,357,APPL,1473412319
1422,1643,357,APPL,1473412319
1423,1643,357,APPL,1473412319
1424,1643,357,APPL,1473412319
1425,1662,358,APPL,1473412320
1426,1662,358,APPL,1473412320
1427,1662,358,APPL,1473412320
1428,1662,358,APPL,1473412321
1429,1530,359,APPL,1473412321
1430,1530,359,APPL,1473412321
1431,1530,359,APPL,1473412321
1432,1530,359,APPL,1473412322
1433,1580,360,APPL,1473412322
1434,1580,360,APPL,1473412322
1435,1580,360,APPL,1473412322
1436,1580,360,APPL,1473412323
1437,1557,361,APPL,1473412323
1438,1557,361,APPL,1473412323
1439,1557,361,APPL,1473412323
1440,1557,361,APPL,1473412324
1441,1519,362,APPL,1473412324
1442,1519,362,APPL,1473412324
1443,1519,362,APPL,1473412325
1444,1519,362,APPL,1473412325
1445,1672,363,APPL,1473412325
1446,1672,363,APPL,1473412325
1447,1672,363,APPL,1473412326
1448,1672,363,APPL,1473412326
1449,1513,364,APPL,1473412326
1450,1513,364,APPL,1473412326
1451,1513,364,APPL,1473412326
1452,1513,364,APPL,1473412327
1453,1661,365,APPL,1473412327
1454,1661,365,APPL,1473412327
1455,1661,365,APPL,1473412327
1456,1661,365,APPL,1473412327
1457,1658,366,APPL,1473412328
1458,1658,366,APPL,1473412328
1459,1658,366,APPL,1473412328
1460,1658,366,APPL,1473412328
1461,1608,367,APPL,1473412329
1462,1608,367,APPL,1473412330
1463,1608,367,APPL,1473412330
1464,1608,367,APPL,1473412330
1465,1595,368,APPL,1473412330
1466,1595,368,APPL,1473412330
1467,1595,368,APPL,1473412331
1468,1595,368,APPL,1473412331
1469,1560,369,APPL,1473412331
1470,1560,369,APPL,1473412331
1471,1560,369,APPL,1473412331
1472,1560,369,APPL,1473412331
1473,1647,370,APPL,1473412332
1474,1647,370,APPL,1473412332
1475,1647,370,APPL,1473412332
1476,1647,370,APPL,1473412333
1477,1616,371,APPL,1473412333
1478,1616,371,APPL,1473412333
1479,1616,371,APPL,1473412334
1480,1616,371,APPL,1473412334
1481,1615,372,APPL,1473412334
1482,1615,372,APPL,1473412334
1483,1615,372,APPL,1473412335
1484,1615,372,APPL,1473412335
1485,1609,373,APPL,1473412335
1486,1609,373,APPL,1473412335
1487,1609,373,APPL,1473412335
1488,1609,373,APPL,1473412336
1489,1642,374,APPL,1473412336
1490,1642,374,APPL,1473412336
1491,1642,374,APPL,1473412336
1492,1642,374,APPL,1473412337
1493,1592,375,APPL,1473412337
1494,1592,375,APPL,1473412337
1495,1592,375,APPL,1473412337
1496,1592,375,APPL,1473412338
1497,1643,376,APPL,1473412338
1498,1643,376,APPL,1473412338
1499,1643,376,APPL,1473412338
1500,1643,376,APPL,1473412339
1501,1698,377,APPL,1473412339
1502,1698,377,APPL,1473412339
1503,1698,377,APPL,1473412339
1504,1698,377,APPL,1473412340
1505,1555,378,APPL,1473412340
1506,1555,378,APPL,1473412340
1507,1555,378,APPL,1473412340
1508,1555,378,APPL,1473412341
1509,1623,379,APPL,1473412341
1510,1623,379,APPL,1473412341
1511,1623,379,APPL,1473412341
1512,1623,379,APPL,1473412341
1513,1612,380,APPL,1473412342
1514,1612,380,APPL,1473412342
1515,1612,380,APPL,1473412342
1516,1612,380,APPL,1473412342
1517,1516,381,APPL,1473412343
1518,1516,381,APPL,1473412343
1519,1516,381,APPL,1473412343
1520,1516,381,APPL,1473412344
1521,1691,382,APPL,1473412344
1522,1691,382,APPL,1473412344
1523,1691,382,APPL,1473412345
1524,1691,382,APPL,1473412345
1525,1646,383,APPL,1473412345
1526,1646,383,APPL,1473412345
1527,1646,383,APPL,1473412345
1528,1646,383,APPL,1473412346
1529,1590,384,APPL,1473412346
1530,1590,384,APPL,1473412346
1531,1590,384,APPL,1473412346
1532,1590,384,APPL,1473412347
1533,1545,385,APPL,1473412347
1534,1545,385,APPL,1473412348
1535,1545,385,APPL,1473412348
1536,1545,385,APPL,1473412348
1537,1645,386,APPL,1473412348
1538,1645,386,APPL,1473412348
1539,1645,386,APPL,1473412349
1540,1645,386,APPL,1473412349
1541,1591,387,APPL,1473412349
1542,1591,387,APPL,1473412349
1543,1591,387,APPL,1473412349
1544,1591,387,APPL,1473412349
1545,1641,388,APPL,1473412350
1546,1641,388,APPL,1473412350
1547,1641,388,APPL,1473412351
1548,1641,388,APPL,1473412351
1549,1673,389,APPL,1473412351
1550,1673,389,APPL,1473412351
1551,1673,389,APPL,1473412352
1552,1673,389,APPL,1473412352
1553,1509,390,APPL,1473412352
1554,1509,390,APPL,1473412352
1555,1509,390,APPL,1473412353
1556,1509,390,APPL,1473412353
1557,1548,391,APPL,1473412353
1558,1548,391,APPL,1473412353
1559,1548,391,APPL,1473412353
1560,1548,391,APPL,1473412353
1561,1546,392,APPL,1473412354
1562,1546,392,APPL,1473412354
1563,1546,392,APPL,1473412354
1564,1546,392,APPL,1473412354
1565,1500,393,APPL,1473412355
1566,1500,393,APPL,1473412355
1567,1500,393,APPL,1473412355
1568,1500,393,APPL,1473412356
1569,1627,394,APPL,1473412356
1570,1627,394,APPL,1473412356
1571,1627,394,APPL,1473412356
1572,1627,394,APPL,1473412357
1573,1611,395,APPL,1473412357
1574,1611,395,APPL,1473412357
1575,1611,395,APPL,1473412357
1576,1611,395,APPL,1473412358
1577,1659,396,APPL,1473412358
1578,1659,396,APPL,1473412358
1579,1659,396,APPL,1473412358
1580,1659,396,APPL,1473412358
1581,1625,397,APPL,1473412359
1582,1625,397,APPL,1473412359
1583,1625,397,APPL,1473412360
1584,1625,397,APPL,1473412360
1585,1505,398,APPL,1473412360
1586,1505,398,APPL,1473412361
1587,1505,398,APPL,1473412361
1588,1505,398,APPL,1473412361
1589,1681,399,APPL,1473412361
1590,1681,399,APPL,1473412361
1591,1681,399,APPL,1473412362
1592,1681,399,APPL,1473412362
1593,1506,400,APPL,1473412362
1594,1506,400,APPL,1473412362
1595,1506,400,APPL,1473412362
1596,1506,400,APPL,1473412362
1597,1693,401,APPL,1473412363
1598,1693,401,APPL,1473412363
1599,1693,401,APPL,1473412363
1600,1693,401,APPL,1473412363
1601,1669,402,APPL,1473412364
1602,1669,402,APPL,1473412364
1603,1669,402,APPL,1473412365
1604,1669,402,APPL,1473412365
1605,1664,403,APPL,1473412365
1606,1664,403,APPL,1473412365
1607,1664,403,APPL,1473412365
1608,1664,403,APPL,1473412366
1609,1552,404,APPL,1473412366
1610,1552,404,APPL,1473412366
1611,1552,404,APPL,1473412366
1612,1552,404,APPL,1473412367
1613,1513,405,APPL,1473412367
1614,1513,405,APPL,1473412367
1615,1513,405,APPL,1473412368
1616,1513,405,APPL,1473412368
1617,1528,406,APPL,1473412368
1618,1528,406,APPL,1473412368
1619,1528,406,APPL,1473412368
1620,1528,406,APPL,1473412368
1621,1690,407,APPL,1473412369
1622,1690,407,APPL,1473412369
1623,1690,407,APPL,1473412369
1624,1690,407,APPL,1473412370
1625,1529,408,APPL,1473412370
1626,1529,408,APPL,1473412370
1627,1529,408,APPL,1473412370
1628,1529,408,APPL,1473412371
1629,1664,409,APPL,1473412371
1630,1664,409,APPL,1473412371
1631,1664,409,APPL,1473412371
1632,1664,409,APPL,1473412371
1633,1686,410,APPL,1473412372
1634,1686,410,APPL,1473412372
1635,1686,410,APPL,1473412372
1636,1686,410,APPL,1473412372
1637,1565,411,APPL,1473412373
1638,1565,411,APPL,1473412373
1639,1565,411,APPL,1473412373
1640,1565,411,APPL,1473412374
1641,1655,412,APPL,1473412374
1642,1655,412,APPL,1473412374
1643,1655,412,APPL,1473412374
1644,1655,412,APPL,1473412374
1645,1689,413,APPL,1473412375
1646,1689,413,APPL,1473412375
1647,1689,413,APPL,1473412375
1648,1689,413,APPL,1473412375
1649,1620,414,APPL,1473412376
1650,1620,414,APPL,1473412376
1651,1620,414,APPL,1473412376
1652,1620,414,APPL,1473412377
1653,1614,415,APPL,1473412377
1654,1614,415,APPL,1473412377
1655,1614,415,APPL,1473412378
1656,1614,415,APPL,1473412378
1657,1645,416,APPL,1473412378
1658,1645,416,APPL,1473412378
1659,1645,416,APPL,1473412379
1660,1645,416,APPL,1473412379
1661,1557,417,APPL,1473412379
1662,1557,417,APPL,1473412379
1663,1557,417,APPL,1473412379
1664,1557,417,APPL,1473412379
1665,1624,418,APPL,1473412380
1666,1624,418,APPL,1473412380
1667,1624,418,APPL,1473412380
1668,1624,418,APPL,1473412381
1669,1670,419,APPL,1473412381
1670,1670,419,APPL,1473412381
1671,1670,419,APPL,1473412382
1672,1670,419,APPL,1473412382
1673,1546,420,APPL,1473412382
1674,1546,420,APPL,1473412382
1675,1546,420,APPL,1473412383
1676,1546,420,APPL,1473412383
1677,1517,421,APPL,1473412383
1678,1517,421,APPL,1473412383
1679,1517,421,APPL,1473412383
1680,1517,421,APPL,1473412383
1681,1652,422,APPL,1473412384
1682,1652,422,APPL,1473412384
1683,1652,422,APPL,1473412384
1684,1652,422,APPL,1473412385
1685,1563,423,APPL,1473412385
1686,1563,423,APPL,1473412385
1687,1563,423,APPL,1473412385
1688,1563,423,APPL,1473412386
1689,1512,424,APPL,1473412386
1690,1512,424,APPL,1473412386
1691,1512,424,APPL,1473412387
1692,1512,424,APPL,1473412387
1693,1515,425,APPL,1473412387
1694,1515,425,APPL,1473412387
1695,1515,425,APPL,1473412387
1696,1515,425,APPL,1473412387
1697,1631,426,APPL,1473412388
1698,1631,426,APPL,1473412388
1699,1631,426,APPL,1473412388
1700,1631,426,APPL,1473412389
1701,1651,427,APPL,1473412389
1702,1651,427,APPL,1473412389
